boot_lift_retention_7
-0.007376983120201075
-0.010631496141547153
-0.005053691413809125
-0.011379669838990303
-0.011033561031633027
-0.007558430235220209
-0.007553716253453552
-0.004474655669868183
-0.008990750157795102
-0.009032071578938927
-0.00453779715082428
-0.011342767459191494
-0.007346045913677712
-0.0068666504637190096
-0.008859816154141748
-0.010052559556306823
-0.008661984544279244
-0.009668940239623142
-0.0061381482686107824
-0.00806316564007406
-0.010901496406033245
-0.004943250547299299
-0.008234793636683169
-0.00912189974116659
-0.00506222839176787
-0.007768338145602766
-0.00847369643074461
-0.002868238522337252
-0.009123105164279555
-0.00641644965870658
-0.007097783996301538
-0.009816300806247541
-0.014083385985482505
-0.009377868824951036
-0.008648280813402909
-0.0037814152184810768
-0.005465251403294624
-0.003866730625593895
-0.008640688700963545
-0.005449026201861079
-0.010141815306756674
-0.008336365890858649
-0.008637890019041278
-0.012277191834724921
-0.004372409979948588
-0.006669193038214671
-0.007111818105050516
-0.005426738773052275
-0.010208587411788428
-0.0076081802275943244
-0.0076198414012315085
-0.007489865455260508
-0.012299598215402885
-0.009183071717250135
-0.006915343406112107
-0.011528812439410646
-0.008003137969354729
-0.008245064026790594
-0.013009461075452478
-0.0099006168105015
-0.006666914077499669
-0.006998941371603673
-0.009574723563273574
-0.007993280851977341
-0.008686867686330008
-0.015855302452267434
-0.010226916350438042
-0.009508335463828593
-0.008967281776372016
-0.012521447185681572
-0.0108798673165173
-0.005452895080642728
-0.0064458933777600536
-0.01094220184440492
-0.004726149215147135
-0.00811186757714713
-0.008546695119282799
-0.006775001464867814
-0.010894914282237544
-0.008171892603782815
-0.006343809650503518
-0.007817960146633218
-0.009734563859408657
-0.007154434881377542
-0.003971178759318961
-0.00784215895486226
-0.00753030931371218
-0.007394968986023959
-0.01033982674904077
-0.007684552634570269
-0.007682870934541813
-0.008293658824507333
-0.011478012583195724
-0.007802221801233689
-0.004385949558893404
-0.008438481485870453
-0.012161674186171006
-0.01101075452417316
-0.009323670965837583
-0.011320423477104574
-0.013379208967232464
-0.005722355838753634
-0.01261893637628922
-0.010184805873137665
-0.002946843753789702
-0.00825620841669017
-0.0063718807686575785
-0.009328385010890283
-0.005443103225484025
-0.011069053686551478
-0.008694739946561364
-0.010281749590045908
-0.011258225775334502
-0.0068061328044976
-0.01106249713542859
-0.00993735042698951
-0.007661813875160378
-0.007519090670538353
-0.007892387783872357
-0.008394675020593961
-0.008539545340184501
-0.0065876760701294446
-0.004220796706603275
-0.005120742912239268
-0.0025669885415882943
-0.009650902015660545
-0.009924029514440741
-0.00918161975632295
-0.013209906493732049
-0.009477477631482073
-0.006104239417328655
-0.0057268846030589515
-0.008945485687056304
-0.010408810162733179
-0.012608394899818881
-0.007542653599485
-0.010938262612995603
-0.00906329925081742
-0.008446650031871616
-0.007515819660821599
-0.008057431651143393
-0.008982895724888001
-0.008862443641697249
-0.0042680305915192285
-0.007832801802808848
-0.007992364656188022
-0.009212796450015714
-0.007864047090310966
-0.004207694760990421
-0.011165376579835129
-0.010336694924598488
-0.010251368448258719
-0.010919721764201695
-0.012018680755862654
-0.009701040354597096
-0.005888734125841982
-0.008711154683453876
-0.012034626537207493
-0.006758749943556186
-0.009709357859789436
-0.0074496204309100755
-0.006507802408539015
-0.011618652385808587
-0.006717427210049698
-0.005555853160716662
-0.010256422694905454
-0.006347446442151433
-0.006336977838623803
-0.0044653926953863166
-0.0058992967476996505
-0.011996882488621435
-0.006281145617797607
-0.011719024856322896
-0.009242877372228397
-0.01405803695822938
-0.005425818320985626
-0.009797044725619403
-0.009044405500443914
-0.011152796193234477
-0.007485152645127308
-0.006649322417221104
-0.011330728726833939
-0.00525262079704647
-0.010883535316582121
-0.013508607532783573
-0.002758425086850952
-0.010318831290952485
-0.0034831159409217383
-0.007679247380915882
-0.006780833389018914
-0.0067750458910852684
-0.005879200903402992
-0.011291295084412928
-0.0067471311937996326
-0.009020519202290966
-0.006485244693719777
-0.005588145142797735
-0.005751241947031582
-0.008596353003585216
-0.009665858973432861
-0.01089998952843893
-0.009551201564224676
-0.006000798107710759
-0.008694790902183697
-0.007092656564080174
-0.008481140064739823
-0.005884499228865997
-0.01327741059553636
-0.00928587236299866
-0.0060000250840993585
-0.005329792360926927
-0.010447903334652897
-0.005244793066772391
-0.009775437446278096
-0.004021666768330823
-0.010158700101213752
-0.008604330712901703
-0.012667867031979918
-0.0150278919599581
-0.007388790848414706
-0.0059114012389810955
-0.005307111845355289
-0.007042931999223512
-0.009287740040985426
-0.010263489041910046
-0.003931496473000201
-0.01184188630371763
-0.004753487646452781
-0.01001734601636714
-0.01351311899349325
-0.0011633379723098025
-0.003563453536465283
-0.009117540484740339
-0.011949793277821696
-0.006964452781987596
-0.008787049228855232
-0.00429509423955432
-0.0060536294017517756
-0.006549008434642345
-0.006798185533329226
-0.010771410624653921
-0.0055318164637598866
-0.005007481597784247
-0.005101826020771916
-0.008833443808726221
-0.0059672247163089776
-0.006363659003639804
-0.009490464468852267
-0.008889957126823389
-0.010430744579346507
-0.0031188016696071796
-0.009967621685157912
-0.008209156063602785
-0.010410227978791181
-0.0038695606085815126
-0.013176364082004816
-0.007151561352708974
-0.009909457645190828
-0.006423390138110968
-0.009470893594007296
-0.008048770430822944
-0.009863515554283636
-0.008616551727036126
-0.009351519969535899
-0.009121838312693892
-0.011011364154688091
-0.00749266871617596
-0.012337952273523273
-0.0055725913550073725
-0.006867013814332634
-0.007472120179123187
-0.008111490942211474
-0.0011738108713544582
-0.007691617513563509
-0.010939702133165558
-0.009487565031899514
-0.007806631691768179
-0.008077734787049595
-0.008385955962964459
-0.013454708388942499
-0.01281299930852875
-0.010513870848553292
-0.007605485209615598
-0.009334195311341498
-0.010056069323145289
-0.006469718572023053
-0.007510832988237376
-0.01185175022132734
-0.004048045722670646
-0.0076006225118777915
-0.008456929270590108
-0.010067402819804394
-0.008698576392781071
-0.01230844120569366
-0.009346386960154801
-0.006651238676024102
-0.009745907125198683
-0.005034518204828725
-0.011929355756613275
-0.003106095751049781
-0.009144560926524103
-0.006909553289650594
-0.007741254382920837
-0.009710470626438983
-0.006617776008435966
-0.010332428692594514
-0.003769476768610197
-0.010502622961220315
-0.007802415680664115
-0.006742104345206834
-0.007273480774493357
-0.007607229209369154
-0.006471451223463293
-0.007894954874121785
-0.0039165275494574825
-0.010398333804306409
-0.007765478223829864
-0.008699262183182094
-0.008009180480246153
-0.008106580821738818
-0.009671378542838366
-0.015753199165692344
-0.006208607654316051
-0.0063685769112582225
-0.0060075105057801614
-0.010791658358118683
-0.008022802645585997
-0.00909570525932582
-0.009630336243414861
-0.005720789480731625
-0.009188584506237135
-0.00800500445392846
-0.003688199080312926
-0.007475140338359415
-0.009502055911830981
-0.005798352170773541
-0.01441504775298047
-0.00433903451201903
-0.010179691032801003
-0.005566953660293916
-0.010099693114575592
-0.009101069815866364
-0.009084794057881318
-0.011909625270108054
-0.004674982334819028
-0.011245167494989772
-0.011242251951331717
-0.01066950834176339
-0.005826870824068325
-0.007615400561601732
-0.011712863666687418
-0.010914375676958965
-0.007304041752620782
-0.005881815239453608
-0.008985632283761869
-0.01338984115347161
-0.007707780041749046
-0.007171228843519256
-0.014018345575127378
-0.010183463664950071
-0.007800618991629538
-0.009391245028704975
-0.010196951921846303
-0.007155348358955982
-0.006057812875379348
-0.006018451765171934
-0.012230676084484554
-0.008254988632232896
-0.008452814372526651
-0.010370338266913248
-0.008915834489484409
-0.006999643234726516
-0.012213569999613039
-0.009337916410481178
-0.009666036021489383
-0.011202224198176708
-0.012298817378144283
-0.012861296193438648
-0.006724534397331172
-0.011052506586747557
-0.004099080782567127
-0.010804480340790373
-0.00780057585157326
-0.007119458707579546
-0.011791528353395447
-0.0063444949764273895
-0.005771305495475831
-0.013874631430152023
-0.008450794607918422
-0.002505711817734152
